,Season,Match Number,Round Number,Week,Date,Location,Home Team,Away Team,AB_HOME,Pace_HOME,OffRtg_HOME,DefRtg_HOME,NetRtg_HOME,GOW_HOME,AB_AWAY,Pace_AWAY,OffRtg_AWAY,DefRtg_AWAY,NetRtg_AWAY,GOW_AWAY,Result
363,19-20,364,7,7,11/12/2019 23:30,Fiserv Forum,Milwaukee Bucks,New Orleans Pelicans,MIL,106.0,113.0,102.7,+10.3," vs. NYK, @ DET, vs. LAC",NOP,104.4,109.0,113.4,-4.3," vs. DAL, vs. PHX, @ DAL",127 - 112
364,19-20,365,7,7,12/12/2019 00:00,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,SAC,98.2,105.7,108.8,-3.1," vs. CHI, @ POR, @ SAS, @ DAL",OKC,100.7,106.2,106.9,-0.7," vs. IND, vs. MIN, @ POR",94 - 93
365,19-20,366,7,7,12/12/2019 00:30,Chase Center,Golden State Warriors,New York Knicks,GSW,101.2,104.7,113.9,-9.2," @ ATL, @ CHA, @ CHI",NYK,98.4,103.3,111.1,-7.8," @ MIL, vs. DEN, vs. IND",122 - 124
366,19-20,367,8,8,12/12/2019 22:00,TD Garden,Boston Celtics,Philadelphia 76ers,BOS,100.0,110.2,103.0,+7.2," vs. CLE, @ IND, vs. PHI",PHI,100.6,108.9,103.0,+5.9," vs. DEN, @ BOS, vs. NOP, @ BKN",109 - 115
367,19-20,368,8,8,12/12/2019 22:30,AT&T Center,San Antonio Spurs,Cleveland Cavaliers,SAS,101.3,108.9,112.4,-3.5," vs. CLE, @ PHX (Mexico City)",CLE,99.4,103.6,113.9,-10.3," @ BOS, vs. HOU, @ SAS, @ MIL",109 - 117
368,19-20,369,8,8,12/12/2019 23:00,Arena Ciudad de Mexico,Detroit Pistons,Dallas Mavericks,DET,98.7,110.3,109.8,+0.5," @ NOP, vs. DAL (Mexico City), @ HOU",DAL,100.3,116.9,107.6,+9.4," @ DET (Mexico City), vs. MIA",111 - 122
369,19-20,370,8,8,13/12/2019 00:30,Pepsi Center,Denver Nuggets,Portland Trail Blazers,DEN,98.1,106.9,102.3,+4.6," @ PHI, vs. POR, vs. OKC, vs. NYK",POR,102.7,109.3,111.8,-2.4," vs. NYK, @ DEN",114 - 99
370,19-20,371,8,8,13/12/2019 21:00,Amway Center,Orlando Magic,Houston Rockets,ORL,98.5,104.5,104.4,+0.0," @ MIL, vs. LAL, vs. HOU, @ NOP",HOU,105.4,113.1,108.1,+5.1," vs. SAC, @ CLE, @ ORL, vs. DET",107 - 130
371,19-20,372,8,8,13/12/2019 21:00,Wells Fargo Center,Philadelphia 76ers,New Orleans Pelicans,PHI,100.6,108.9,103.0,+5.9," vs. DEN, @ BOS, vs. NOP, @ BKN",NOP,104.2,107.5,114.5,-7.0," vs. DET, @ MIL, @ PHI, vs. ORL",116 - 109
372,19-20,374,8,8,13/12/2019 21:00,American Airlines Arena,Miami Heat,Los Angeles Lakers,MIA,100.1,109.3,104.1,+5.2," vs. ATL, vs. LAL, @ DAL",LAL,100.8,112.9,103.5,+9.4," @ ORL, @ MIA, @ ATL",110 - 113
373,19-20,373,8,8,13/12/2019 21:30,State Farm Arena,Atlanta Hawks,Indiana Pacers,ATL,102.2,105.4,113.8,-8.4," @ MIA, @ CHI, vs. IND, vs. LAL",IND,99.4,108.9,104.2,+4.7," vs. LAC, vs. BOS, @ ATL, vs. CHA",100 - 110
374,19-20,375,8,8,13/12/2019 22:00,United Center,Chicago Bulls,Charlotte Hornets,CHI,101.9,103.5,106.8,-3.2," vs. TOR, vs. ATL, vs. CHA, vs. LAC",CHA,98.8,106.3,113.9,-7.6," vs. WAS, @ BKN, @ CHI, @ IND",73 - 83
375,19-20,376,8,8,13/12/2019 22:00,FedExForum,Memphis Grizzlies,Milwaukee Bucks,MEM,103.6,104.7,112.1,-7.4," @ GSW, @ PHX, vs. MIL, vs. WAS",MIL,105.7,114.0,101.1,+12.9," vs. ORL, vs. NOP, @ MEM, vs. CLE",114 - 127
376,19-20,379,8,8,13/12/2019 23:00,Vivint Smart Home Arena,Utah Jazz,Golden State Warriors,UTA,100.9,105.8,105.1,+0.7," vs. OKC, @ MIN, vs. GSW",GSW,100.3,103.6,113.4,-9.8," vs. MEM, vs. NYK, @ UTA, vs. SAC",114 - 106
377,19-20,377,8,8,13/12/2019 23:30,Target Center,Minnesota Timberwolves,LA Clippers,MIN,104.4,108.0,109.9,-1.9," @ PHX, vs. UTA, vs. LAC",LAC,103.6,110.9,104.5,+6.4," @ IND, @ TOR, @ MIN, @ CHI",117 - 124
378,19-20,378,8,8,14/12/2019 00:00,Golden 1 Center,Sacramento Kings,New York Knicks,SAC,97.9,106.5,109.6,-3.1," @ HOU, vs. OKC, vs. NYK, @ GSW",NYK,98.7,102.0,112.5,-10.5," @ POR, @ GSW, @ SAC, @ DEN",101 - 103
379,19-20,380,8,8,14/12/2019 19:00,Arena Ciudad de Mexico,Phoenix Suns,San Antonio Spurs,PHX,103.0,110.9,109.7,+1.2," vs. MIN, vs. MEM, vs. SAS (Mexico City)",SAS,101.3,108.9,112.4,-3.5," vs. CLE, @ PHX (Mexico City)",119 - 121
380,19-20,381,8,8,14/12/2019 21:30,Scotiabank Arena,Toronto Raptors,Brooklyn Nets,TOR,101.2,110.1,103.7,+6.5," @ CHI, vs. LAC, vs. BKN",BKN,102.6,108.7,109.0,-0.3," vs. CHA, @ TOR, vs. PHI",110 - 102
381,19-20,382,8,8,14/12/2019 22:00,United Center,Chicago Bulls,LA Clippers,CHI,101.9,103.5,106.8,-3.2," vs. TOR, vs. ATL, vs. CHA, vs. LAC",LAC,103.6,110.9,104.5,+6.4," @ IND, @ TOR, @ MIN, @ CHI",109 - 106
382,19-20,383,8,8,14/12/2019 22:00,FedExForum,Memphis Grizzlies,Washington Wizards,MEM,103.6,104.7,112.1,-7.4," @ GSW, @ PHX, vs. MIL, vs. WAS",WAS,105.2,112.4,116.4,-4.0," @ CHA, @ MEM",128 - 111
383,19-20,384,8,8,14/12/2019 22:30,American Airlines Center,Dallas Mavericks,Miami Heat,DAL,100.3,116.9,107.6,+9.4," @ DET (Mexico City), vs. MIA",MIA,100.1,109.3,104.1,+5.2," vs. ATL, vs. LAL, @ DAL",118 - 122
384,19-20,385,8,8,14/12/2019 22:30,Fiserv Forum,Milwaukee Bucks,Cleveland Cavaliers,MIL,105.7,114.0,101.1,+12.9," vs. ORL, vs. NOP, @ MEM, vs. CLE",CLE,99.4,103.6,113.9,-10.3," @ BOS, vs. HOU, @ SAS, @ MIL",125 - 108
385,19-20,386,8,8,14/12/2019 23:00,Toyota Center,Houston Rockets,Detroit Pistons,HOU,105.4,113.1,108.1,+5.1," vs. SAC, @ CLE, @ ORL, vs. DET",DET,98.7,110.3,109.8,+0.5," @ NOP, vs. DAL (Mexico City), @ HOU",107 - 115
386,19-20,387,8,8,14/12/2019 23:00,Pepsi Center,Denver Nuggets,Oklahoma City Thunder,DEN,98.1,106.9,102.3,+4.6," @ PHI, vs. POR, vs. OKC, vs. NYK",OKC,99.8,107.8,107.8,-0.0," @ UTA, @ SAC, @ DEN",110 - 102
387,19-20,388,8,8,15/12/2019 17:30,Smoothie King Center,New Orleans Pelicans,Orlando Magic,NOP,104.2,107.5,114.5,-7.0," vs. DET, @ MIL, @ PHI, vs. ORL",ORL,98.5,104.5,104.4,+0.0," @ MIL, vs. LAL, vs. HOU, @ NOP",119 - 130
388,19-20,389,8,8,15/12/2019 19:00,Bankers Life Fieldhouse,Indiana Pacers,Charlotte Hornets,IND,99.4,108.9,104.2,+4.7," vs. LAC, vs. BOS, @ ATL, vs. CHA",CHA,98.8,106.3,113.9,-7.6," vs. WAS, @ BKN, @ CHI, @ IND",107 - 85
389,19-20,390,8,8,15/12/2019 20:00,State Farm Arena,Atlanta Hawks,Los Angeles Lakers,ATL,102.2,105.4,113.8,-8.4," @ MIA, @ CHI, vs. IND, vs. LAL",LAL,100.8,112.9,103.5,+9.4," @ ORL, @ MIA, @ ATL",96 - 101
390,19-20,391,8,8,15/12/2019 20:00,Barclays Center,Brooklyn Nets,Philadelphia 76ers,BKN,102.6,108.7,109.0,-0.3," vs. CHA, @ TOR, vs. PHI",PHI,100.6,108.9,103.0,+5.9," vs. DEN, @ BOS, vs. NOP, @ BKN",109 - 89
391,19-20,392,8,8,15/12/2019 22:00,Pepsi Center,Denver Nuggets,New York Knicks,DEN,98.1,106.9,102.3,+4.6," @ PHI, vs. POR, vs. OKC, vs. NYK",NYK,98.7,102.0,112.5,-10.5," @ POR, @ GSW, @ SAC, @ DEN",111 - 105
392,19-20,393,8,8,15/12/2019 22:30,Chase Center,Golden State Warriors,Sacramento Kings,GSW,100.3,103.6,113.4,-9.8," vs. MEM, vs. NYK, @ UTA, vs. SAC",SAC,97.9,106.5,109.6,-3.1," @ HOU, vs. OKC, vs. NYK, @ GSW",79 - 100
393,19-20,394,8,8,16/12/2019 21:00,Little Caesars Arena,Detroit Pistons,Washington Wizards,DET,98.7,110.3,109.8,+0.5," @ NOP, vs. DAL (Mexico City), @ HOU",WAS,105.2,112.4,116.4,-4.0," @ CHA, @ MEM",119 - 133
394,19-20,395,8,8,16/12/2019 21:30,Scotiabank Arena,Toronto Raptors,Cleveland Cavaliers,TOR,101.2,110.1,103.7,+6.5," @ CHI, vs. LAC, vs. BKN",CLE,99.4,103.6,113.9,-10.3," @ BOS, vs. HOU, @ SAS, @ MIL",133 - 113
395,19-20,396,8,8,16/12/2019 22:00,Toyota Center,Houston Rockets,San Antonio Spurs,HOU,105.4,113.1,108.1,+5.1," vs. SAC, @ CLE, @ ORL, vs. DET",SAS,101.3,108.9,112.4,-3.5," vs. CLE, @ PHX (Mexico City)",109 - 107
396,19-20,397,8,8,16/12/2019 22:00,FedExForum,Memphis Grizzlies,Miami Heat,MEM,103.6,104.7,112.1,-7.4," @ GSW, @ PHX, vs. MIL, vs. WAS",MIA,100.1,109.3,104.1,+5.2," vs. ATL, vs. LAL, @ DAL",118 - 111
397,19-20,398,8,8,16/12/2019 22:00,Fiserv Forum,Milwaukee Bucks,Dallas Mavericks,MIL,105.7,114.0,101.1,+12.9," vs. ORL, vs. NOP, @ MEM, vs. CLE",DAL,100.3,116.9,107.6,+9.4," @ DET (Mexico City), vs. MIA",116 - 120
398,19-20,399,8,8,16/12/2019 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Chicago Bulls,OKC,99.8,107.8,107.8,-0.0," @ UTA, @ SAC, @ DEN",CHI,101.9,103.5,106.8,-3.2," vs. TOR, vs. ATL, vs. CHA, vs. LAC",109 - 106
399,19-20,400,8,8,16/12/2019 23:00,Talking Stick Resort Arena,Phoenix Suns,Portland Trail Blazers,PHX,103.0,110.9,109.7,+1.2," vs. MIN, vs. MEM, vs. SAS (Mexico City)",POR,102.7,109.3,111.8,-2.4," vs. NYK, @ DEN",110 - 111
400,19-20,401,8,8,17/12/2019 21:00,Spectrum Center,Charlotte Hornets,Sacramento Kings,CHA,98.8,106.3,113.9,-7.6," vs. WAS, @ BKN, @ CHI, @ IND",SAC,97.9,106.5,109.6,-3.1," @ HOU, vs. OKC, vs. NYK, @ GSW",110 - 102
401,19-20,402,8,8,17/12/2019 21:00,Bankers Life Fieldhouse,Indiana Pacers,Los Angeles Lakers,IND,99.4,108.9,104.2,+4.7," vs. LAC, vs. BOS, @ ATL, vs. CHA",LAL,100.8,112.9,103.5,+9.4," @ ORL, @ MIA, @ ATL",105 - 102
402,19-20,403,8,8,17/12/2019 21:30,Madison Square Garden,New York Knicks,Atlanta Hawks,NYK,98.7,102.0,112.5,-10.5," @ POR, @ GSW, @ SAC, @ DEN",ATL,102.2,105.4,113.8,-8.4," @ MIA, @ CHI, vs. IND, vs. LAL",143 - 120
403,19-20,404,8,8,17/12/2019 22:00,Smoothie King Center,New Orleans Pelicans,Brooklyn Nets,NOP,104.2,107.5,114.5,-7.0," vs. DET, @ MIL, @ PHI, vs. ORL",BKN,102.6,108.7,109.0,-0.3," vs. CHA, @ TOR, vs. PHI",101 - 108
404,19-20,405,8,8,17/12/2019 23:00,Vivint Smart Home Arena,Utah Jazz,Orlando Magic,UTA,100.9,105.8,105.1,+0.7," vs. OKC, @ MIN, vs. GSW",ORL,98.5,104.5,104.4,+0.0," @ MIL, vs. LAL, vs. HOU, @ NOP",109 - 102
405,19-20,406,8,8,18/12/2019 00:30,Staples Center,LA Clippers,Phoenix Suns,LAC,103.6,110.9,104.5,+6.4," @ IND, @ TOR, @ MIN, @ CHI",PHX,103.0,110.9,109.7,+1.2," vs. MIN, vs. MEM, vs. SAS (Mexico City)",120 - 99
406,19-20,407,8,8,18/12/2019 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Charlotte Hornets,CLE,99.4,103.6,113.9,-10.3," @ BOS, vs. HOU, @ SAS, @ MIL",CHA,98.8,106.3,113.9,-7.6," vs. WAS, @ BKN, @ CHI, @ IND",100 - 98
407,19-20,408,8,8,18/12/2019 21:00,Little Caesars Arena,Detroit Pistons,Toronto Raptors,DET,98.7,110.3,109.8,+0.5," @ NOP, vs. DAL (Mexico City), @ HOU",TOR,101.2,110.1,103.7,+6.5," @ CHI, vs. LAC, vs. BKN",99 - 112
408,19-20,409,8,8,18/12/2019 21:00,Capital One Arena,Washington Wizards,Chicago Bulls,WAS,105.2,112.4,116.4,-4.0," @ CHA, @ MEM",CHI,101.9,103.5,106.8,-3.2," vs. TOR, vs. ATL, vs. CHA, vs. LAC",109 - 110
409,19-20,410,8,8,18/12/2019 21:00,Wells Fargo Center,Philadelphia 76ers,Miami Heat,PHI,100.6,108.9,103.0,+5.9," vs. DEN, @ BOS, vs. NOP, @ BKN",MIA,100.1,109.3,104.1,+5.2," vs. ATL, vs. LAL, @ DAL",104 - 108
410,19-20,411,8,8,18/12/2019 22:00,Target Center,Minnesota Timberwolves,New Orleans Pelicans,MIN,104.4,108.0,109.9,-1.9," @ PHX, vs. UTA, vs. LAC",NOP,104.2,107.5,114.5,-7.0," vs. DET, @ MIL, @ PHI, vs. ORL",99 - 107
411,19-20,412,8,8,18/12/2019 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Memphis Grizzlies,OKC,99.8,107.8,107.8,-0.0," @ UTA, @ SAC, @ DEN",MEM,103.6,104.7,112.1,-7.4," @ GSW, @ PHX, vs. MIL, vs. WAS",126 - 122
412,19-20,414,8,8,18/12/2019 23:00,Pepsi Center,Denver Nuggets,Orlando Magic,DEN,98.1,106.9,102.3,+4.6," @ PHI, vs. POR, vs. OKC, vs. NYK",ORL,98.5,104.5,104.4,+0.0," @ MIL, vs. LAL, vs. HOU, @ NOP",113 - 104
413,19-20,413,8,8,18/12/2019 23:30,American Airlines Center,Dallas Mavericks,Boston Celtics,DAL,100.3,116.9,107.6,+9.4," @ DET (Mexico City), vs. MIA",BOS,100.0,110.2,103.0,+7.2," vs. CLE, @ IND, vs. PHI",103 - 109
414,19-20,415,8,8,19/12/2019 00:00,Moda Center,Portland Trail Blazers,Golden State Warriors,POR,102.7,109.3,111.8,-2.4," vs. NYK, @ DEN",GSW,100.3,103.6,113.4,-9.8," vs. MEM, vs. NYK, @ UTA, vs. SAC",122 - 112
415,19-20,416,9,9,19/12/2019 21:30,State Farm Arena,Atlanta Hawks,Utah Jazz,ATL,102.4,104.4,113.6,-9.2," @ NYK, vs. UTA, @ BKN",UTA,100.7,106.3,105.5,+0.8," vs. ORL, @ ATL, @ CHA",106 - 111
416,19-20,417,9,9,19/12/2019 22:00,Fiserv Forum,Milwaukee Bucks,Los Angeles Lakers,MIL,105.6,114.5,101.5,+13.0," vs. DAL, vs. LAL, @ NYK, vs. IND",LAL,100.7,112.0,102.9,+9.1," @ IND, @ MIL, vs. DEN",111 - 104
417,19-20,418,9,9,19/12/2019 22:30,AT&T Center,San Antonio Spurs,Brooklyn Nets,SAS,101.4,108.2,111.7,-3.6," @ HOU, vs. BKN, vs. LAC",BKN,102.6,108.2,108.1,+0.0," @ NOP, @ SAS, vs. ATL",118 - 105
418,19-20,419,9,9,20/12/2019 00:30,Staples Center,LA Clippers,Houston Rockets,LAC,103.7,110.5,103.8,+6.7," vs. PHX, vs. HOU, @ SAS, @ OKC",HOU,104.2,114.2,109.2,+5.0," vs. SAS, @ LAC, @ PHX",117 - 122
419,19-20,420,9,9,20/12/2019 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Memphis Grizzlies,CLE,99.0,104.0,114.1,-10.0," @ TOR, vs. CHA, vs. MEM",MEM,104.1,105.4,111.0,-5.6," vs. MIA, @ OKC, @ CLE, vs. SAC",114 - 107
420,19-20,421,9,9,20/12/2019 21:00,Bankers Life Fieldhouse,Indiana Pacers,Sacramento Kings,IND,100.0,108.4,103.5,+4.9," vs. LAL, vs. SAC, @ MIL",SAC,97.6,106.8,108.6,-1.8," @ CHA, @ IND, @ MEM",119 - 105
421,19-20,422,9,9,20/12/2019 21:30,TD Garden,Boston Celtics,Detroit Pistons,BOS,99.5,110.9,104.1,+6.8," @ DAL, vs. DET, vs. CHA",DET,99.1,110.1,109.6,+0.5," vs. WAS, vs. TOR, @ BOS, vs. CHI",114 - 93
422,19-20,423,9,9,20/12/2019 21:30,Scotiabank Arena,Toronto Raptors,Washington Wizards,TOR,101.6,108.1,102.9,+5.2," vs. CLE, @ DET, vs. WAS, vs. DAL",WAS,104.9,112.0,116.6,-4.6," @ DET, vs. CHI, @ TOR, @ PHI",122 - 118
423,19-20,424,9,9,20/12/2019 22:00,American Airlines Arena,Miami Heat,New York Knicks,MIA,99.9,110.0,105.0,+5.0," @ MEM, @ PHI, vs. NYK",NYK,98.3,102.6,112.6,-9.9," vs. ATL, @ MIA, vs. MIL",129 - 114
424,19-20,425,9,9,20/12/2019 22:00,Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,PHI,100.3,108.5,103.5,+5.0," vs. MIA, vs. DAL, vs. WAS",DAL,100.3,116.7,107.9,+8.8," @ MIL, vs. BOS, @ PHI, @ TOR",98 - 117
425,19-20,426,9,9,20/12/2019 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Phoenix Suns,OKC,99.7,107.0,106.8,+0.2," vs. CHI, vs. MEM, vs. PHX, vs. LAC",PHX,103.2,110.7,109.3,+1.4," vs. POR, @ LAC, @ OKC, vs. HOU",126 - 108
426,19-20,427,9,9,20/12/2019 23:00,Pepsi Center,Denver Nuggets,Minnesota Timberwolves,DEN,97.5,107.9,103.0,+4.9," vs. ORL, vs. MIN, @ LAL",MIN,104.2,108.3,111.4,-3.0," vs. NOP, @ DEN, @ POR",109 - 100
427,19-20,428,9,9,21/12/2019 00:00,Moda Center,Portland Trail Blazers,Orlando Magic,POR,102.2,109.4,111.3,-1.9," @ PHX, vs. GSW, vs. ORL, vs. MIN",ORL,98.2,105.2,106.5,-1.2," @ UTA, @ DEN, @ POR",118 - 103
428,19-20,429,9,9,21/12/2019 00:30,Chase Center,Golden State Warriors,New Orleans Pelicans,GSW,100.2,103.1,112.8,-9.7," @ POR, vs. NOP",NOP,103.8,107.7,114.9,-7.3," vs. BKN, @ MIN, @ GSW",106 - 102
429,19-20,430,9,9,21/12/2019 19:00,Spectrum Center,Charlotte Hornets,Utah Jazz,CHA,98.5,105.7,112.4,-6.7," vs. SAC, @ CLE, vs. UTA, @ BOS",UTA,100.7,106.3,105.5,+0.8," vs. ORL, @ ATL, @ CHA",107 - 114
430,19-20,431,9,9,21/12/2019 20:00,Barclays Center,Brooklyn Nets,Atlanta Hawks,BKN,102.6,108.2,108.1,+0.0," @ NOP, @ SAS, vs. ATL",ATL,102.4,104.4,113.6,-9.2," @ NYK, vs. UTA, @ BKN",122 - 112
431,19-20,432,9,9,21/12/2019 21:00,Little Caesars Arena,Detroit Pistons,Chicago Bulls,DET,99.1,110.1,109.6,+0.5," vs. WAS, vs. TOR, @ BOS, vs. CHI",CHI,101.8,103.2,105.0,-1.8," @ OKC, @ WAS, @ DET",107 - 119
432,19-20,433,9,9,21/12/2019 21:00,Wells Fargo Center,Philadelphia 76ers,Washington Wizards,PHI,100.3,108.5,103.5,+5.0," vs. MIA, vs. DAL, vs. WAS",WAS,104.9,112.0,116.6,-4.6," @ DET, vs. CHI, @ TOR, @ PHI",125 - 108
433,19-20,434,9,9,21/12/2019 21:30,Madison Square Garden,New York Knicks,Milwaukee Bucks,NYK,98.3,102.6,112.6,-9.9," vs. ATL, @ MIA, vs. MIL",MIL,105.6,114.5,101.5,+13.0," vs. DAL, vs. LAL, @ NYK, vs. IND",102 - 123
434,19-20,435,9,9,21/12/2019 22:00,FedExForum,Memphis Grizzlies,Sacramento Kings,MEM,104.1,105.4,111.0,-5.6," vs. MIA, @ OKC, @ CLE, vs. SAC",SAC,97.6,106.8,108.6,-1.8," @ CHA, @ IND, @ MEM",119 - 115
435,19-20,436,9,9,21/12/2019 22:30,AT&T Center,San Antonio Spurs,LA Clippers,SAS,101.4,108.2,111.7,-3.6," @ HOU, vs. BKN, vs. LAC",LAC,103.7,110.5,103.8,+6.7," vs. PHX, vs. HOU, @ SAS, @ OKC",109 - 134
436,19-20,437,9,9,21/12/2019 23:00,Talking Stick Resort Arena,Phoenix Suns,Houston Rockets,PHX,103.2,110.7,109.3,+1.4," vs. POR, @ LAC, @ OKC, vs. HOU",HOU,104.2,114.2,109.2,+5.0," vs. SAS, @ LAC, @ PHX",125 - 139
437,19-20,438,9,9,22/12/2019 00:00,Moda Center,Portland Trail Blazers,Minnesota Timberwolves,POR,102.2,109.4,111.3,-1.9," @ PHX, vs. GSW, vs. ORL, vs. MIN",MIN,104.2,108.3,111.4,-3.0," vs. NOP, @ DEN, @ POR",113 - 106
438,19-20,439,9,9,22/12/2019 17:30,Scotiabank Arena,Toronto Raptors,Dallas Mavericks,TOR,101.6,108.1,102.9,+5.2," vs. CLE, @ DET, vs. WAS, vs. DAL",DAL,100.3,116.7,107.9,+8.8," @ MIL, vs. BOS, @ PHI, @ TOR",110 - 107
439,19-20,440,9,9,22/12/2019 20:00,TD Garden,Boston Celtics,Charlotte Hornets,BOS,99.5,110.9,104.1,+6.8," @ DAL, vs. DET, vs. CHA",CHA,98.5,105.7,112.4,-6.7," vs. SAC, @ CLE, vs. UTA, @ BOS",119 - 93
440,19-20,441,9,9,22/12/2019 21:00,Fiserv Forum,Milwaukee Bucks,Indiana Pacers,MIL,105.6,114.5,101.5,+13.0," vs. DAL, vs. LAL, @ NYK, vs. IND",IND,100.0,108.4,103.5,+4.9," vs. LAL, vs. SAC, @ MIL",117 - 89
441,19-20,442,9,9,22/12/2019 21:00,Chesapeake Energy Arena,Oklahoma City Thunder,LA Clippers,OKC,99.7,107.0,106.8,+0.2," vs. CHI, vs. MEM, vs. PHX, vs. LAC",LAC,103.7,110.5,103.8,+6.7," vs. PHX, vs. HOU, @ SAS, @ OKC",118 - 112
442,19-20,443,9,9,22/12/2019 23:30,Staples Center,Los Angeles Lakers,Denver Nuggets,LAL,100.7,112.0,102.9,+9.1," @ IND, @ MIL, vs. DEN",DEN,97.5,107.9,103.0,+4.9," vs. ORL, vs. MIN, @ LAL",104 - 128
443,19-20,444,9,9,23/12/2019 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Atlanta Hawks,CLE,99.0,104.0,114.1,-10.0," @ TOR, vs. CHA, vs. MEM",ATL,102.4,104.4,113.6,-9.2," @ NYK, vs. UTA, @ BKN",121 - 118
444,19-20,445,9,9,23/12/2019 21:00,Little Caesars Arena,Detroit Pistons,Philadelphia 76ers,DET,99.1,110.1,109.6,+0.5," vs. WAS, vs. TOR, @ BOS, vs. CHI",PHI,100.3,108.5,103.5,+5.0," vs. MIA, vs. DAL, vs. WAS",109 - 125
445,19-20,446,9,9,23/12/2019 21:00,Bankers Life Fieldhouse,Indiana Pacers,Toronto Raptors,IND,100.0,108.4,103.5,+4.9," vs. LAL, vs. SAC, @ MIL",TOR,101.6,108.1,102.9,+5.2," vs. CLE, @ DET, vs. WAS, vs. DAL",120 - 115
446,19-20,447,9,9,23/12/2019 21:00,Madison Square Garden,New York Knicks,Washington Wizards,NYK,98.3,102.6,112.6,-9.9," vs. ATL, @ MIA, vs. MIL",WAS,104.9,112.0,116.6,-4.6," @ DET, vs. CHI, @ TOR, @ PHI",115 - 121
447,19-20,448,9,9,23/12/2019 21:00,Amway Center,Orlando Magic,Chicago Bulls,ORL,98.2,105.2,106.5,-1.2," @ UTA, @ DEN, @ POR",CHI,101.8,103.2,105.0,-1.8," @ OKC, @ WAS, @ DET",103 - 95
448,19-20,449,9,9,23/12/2019 21:30,American Airlines Arena,Miami Heat,Utah Jazz,MIA,99.9,110.0,105.0,+5.0," @ MEM, @ PHI, vs. NYK",UTA,100.7,106.3,105.5,+0.8," vs. ORL, @ ATL, @ CHA",107 - 104
449,19-20,450,9,9,23/12/2019 22:00,FedExForum,Memphis Grizzlies,San Antonio Spurs,MEM,104.1,105.4,111.0,-5.6," vs. MIA, @ OKC, @ CLE, vs. SAC",SAS,101.4,108.2,111.7,-3.6," @ HOU, vs. BKN, vs. LAC",115 - 145
450,19-20,451,9,9,23/12/2019 23:00,Talking Stick Resort Arena,Phoenix Suns,Denver Nuggets,PHX,103.2,110.7,109.3,+1.4," vs. POR, @ LAC, @ OKC, vs. HOU",DEN,97.5,107.9,103.0,+4.9," vs. ORL, vs. MIN, @ LAL",111 - 113
451,19-20,452,9,9,24/12/2019 00:00,Moda Center,Portland Trail Blazers,New Orleans Pelicans,POR,102.2,109.4,111.3,-1.9," @ PHX, vs. GSW, vs. ORL, vs. MIN",NOP,103.8,107.7,114.9,-7.3," vs. BKN, @ MIN, @ GSW",94 - 102
452,19-20,453,9,9,24/12/2019 00:00,Golden 1 Center,Sacramento Kings,Houston Rockets,SAC,97.6,106.8,108.6,-1.8," @ CHA, @ IND, @ MEM",HOU,104.2,114.2,109.2,+5.0," vs. SAS, @ LAC, @ PHX",104 - 113
453,19-20,454,9,9,24/12/2019 00:30,Chase Center,Golden State Warriors,Minnesota Timberwolves,GSW,100.2,103.1,112.8,-9.7," @ POR, vs. NOP",MIN,104.2,108.3,111.4,-3.0," vs. NOP, @ DEN, @ POR",113 - 104
454,19-20,455,9,9,25/12/2019 14:00,Scotiabank Arena,Toronto Raptors,Boston Celtics,TOR,101.6,108.1,102.9,+5.2," vs. CLE, @ DET, vs. WAS, vs. DAL",BOS,99.5,110.9,104.1,+6.8," @ DAL, vs. DET, vs. CHA",102 - 118
455,19-20,456,9,9,25/12/2019 16:30,Wells Fargo Center,Philadelphia 76ers,Milwaukee Bucks,PHI,100.3,108.5,103.5,+5.0," vs. MIA, vs. DAL, vs. WAS",MIL,105.6,114.5,101.5,+13.0," vs. DAL, vs. LAL, @ NYK, vs. IND",121 - 109
456,19-20,457,9,9,25/12/2019 19:00,Chase Center,Golden State Warriors,Houston Rockets,GSW,100.2,103.1,112.8,-9.7," @ POR, vs. NOP",HOU,104.2,114.2,109.2,+5.0," vs. SAS, @ LAC, @ PHX",116 - 104
457,19-20,458,9,9,25/12/2019 22:00,Staples Center,Los Angeles Lakers,LA Clippers,LAL,100.7,112.0,102.9,+9.1," @ IND, @ MIL, vs. DEN",LAC,103.7,110.5,103.8,+6.7," vs. PHX, vs. HOU, @ SAS, @ OKC",106 - 111
458,19-20,459,9,9,26/12/2019 00:30,Pepsi Center,Denver Nuggets,New Orleans Pelicans,DEN,97.5,107.9,103.0,+4.9," vs. ORL, vs. MIN, @ LAL",NOP,103.8,107.7,114.9,-7.3," vs. BKN, @ MIN, @ GSW",100 - 112
