,Season,Match Number,Round Number,Week,Date,Location,Home Team,Away Team,AB_HOME,Pace_HOME,OffRtg_HOME,DefRtg_HOME,NetRtg_HOME,GOW_HOME,AB_AWAY,Pace_AWAY,OffRtg_AWAY,DefRtg_AWAY,NetRtg_AWAY,GOW_AWAY,Result
376,18-19,399,8,8,12/02/2021 21:30,American Airlines Center,Dallas Mavericks,New Orleans Pelicans,DAL,99.8,110.5,113.0,-2.5," vs. MIN, vs. ATL, vs. NOP, vs. POR",NOP,99.4,111.6,112.6,-1.0," vs. HOU, @ CHI, @ DAL, @ DET",143 - 130
377,18-19,400,8,8,12/02/2021 22:00,United Center,Chicago Bulls,LA Clippers,CHI,102.9,111.1,112.6,-1.5," vs. WAS, vs. NOP, vs. LAC",LAC,98.0,117.0,110.1,+6.9," @ MIN, @ CHI, vs. CLE",106 - 125
378,18-19,412,8,8,12/02/2021 22:00,TD Garden,Boston Celtics,Detroit Pistons,BOS,99.3,111.9,109.8,+2.1," @ UTA, vs. TOR, vs. DET, @ WAS",DET,98.7,107.0,111.9,-4.9," vs. BKN, vs. IND, @ BOS, vs. NOP",102 - 108
379,18-19,401,8,8,12/02/2021 23:00,Ball Arena,Denver Nuggets,Oklahoma City Thunder,DEN,98.1,115.0,111.6,+3.4," vs. MIL, vs. CLE, vs. OKC, vs. LAL",OKC,101.8,104.9,111.5,-6.6," @ LAL, @ LAL, @ DEN, vs. MIL",97 - 95
380,18-19,402,8,8,12/02/2021 23:00,Vivint Arena,Utah Jazz,Milwaukee Bucks,UTA,98.9,115.4,107.0,+8.4," vs. BOS, vs. MIL, vs. MIA",MIL,102.1,118.9,108.9,+10.0," @ DEN, @ PHX, @ UTA, @ OKC",129 - 115
381,18-19,403,8,8,13/02/2021 00:00,STAPLES Center,Los Angeles Lakers,Memphis Grizzlies,LAL,99.0,113.0,104.8,+8.2," vs. OKC, vs. OKC, vs. MEM, @ DEN",MEM,100.3,108.8,108.8,-0.1," vs. TOR, vs. CHA, @ LAL, @ SAC",115 - 105
382,18-19,404,8,8,13/02/2021 00:00,Moda Center,Portland Trail Blazers,Cleveland Cavaliers,POR,100.3,114.0,115.4,-1.4," vs. ORL, vs. PHI, vs. CLE, @ DAL",CLE,98.2,103.8,110.0,-6.2," @ PHX, @ DEN, @ POR, @ LAC",129 - 110
383,18-19,405,8,8,13/02/2021 00:00,Golden 1 Center,Sacramento Kings,Orlando Magic,SAC,100.8,112.3,116.8,-4.5," vs. PHI, vs. ORL, vs. MEM",ORL,99.2,105.3,112.7,-7.4," @ POR, @ GSW, @ SAC, @ PHX",112 - 123
384,18-19,406,8,8,13/02/2021 17:00,Phoenix Suns Arena,Phoenix Suns,Philadelphia 76ers,PHX,97.6,110.0,107.5,+2.5," vs. CLE, vs. MIL, vs. PHI, vs. ORL",PHI,102.0,111.4,107.4,+4.1," @ SAC, @ POR, @ PHX",120 - 111
385,18-19,407,8,8,13/02/2021 21:30,State Farm Arena,Atlanta Hawks,Indiana Pacers,ATL,100.3,111.1,110.0,+1.1," @ DAL, vs. SAS, vs. IND",IND,100.3,111.7,110.6,+1.1," @ BKN, @ DET, @ ATL",113 - 125
386,18-19,408,8,8,13/02/2021 22:00,Madison Square Garden,New York Knicks,Houston Rockets,NYK,96.1,107.0,108.1,-1.1," @ MIA, @ WAS, vs. HOU",HOU,102.0,108.5,106.2,+2.4," @ CHA, @ NOP, vs. MIA, @ NYK",121 - 99
387,18-19,409,8,8,13/02/2021 22:30,Chase Center,Golden State Warriors,Brooklyn Nets,GSW,103.8,110.3,110.1,+0.2," @ SAS, @ SAS, vs. ORL, vs. BKN",BKN,102.4,116.7,113.7,+3.0," @ DET, vs. IND, @ GSW",117 - 134
388,18-19,410,8,8,13/02/2021 23:00,Vivint Arena,Utah Jazz,Miami Heat,UTA,98.9,115.4,107.0,+8.4," vs. BOS, vs. MIL, vs. MIA",MIA,99.5,106.8,110.4,-3.6," vs. NYK, @ HOU, @ UTA",112 - 94
389,18-19,560,8,8,14/02/2021 15:00,Capital One Arena,Washington Wizards,Boston Celtics,WAS,104.2,109.6,116.2,-6.5," @ CHI, vs. TOR, vs. NYK, vs. BOS",BOS,99.3,111.9,109.8,+2.1," @ UTA, vs. TOR, vs. DET, @ WAS",104 - 91
390,18-19,413,8,8,14/02/2021 21:00,Amalie Arena,Toronto Raptors,Minnesota Timberwolves,TOR,100.2,112.5,111.1,+1.3," @ MEM, @ WAS, @ BOS, vs. MIN",MIN,101.9,104.6,112.1,-7.4," @ DAL, vs. LAC, @ CHA, @ TOR",112 - 116
391,18-19,414,8,8,14/02/2021 21:00,Spectrum Center,Charlotte Hornets,San Antonio Spurs,CHA,100.2,109.9,110.4,-0.6," vs. HOU, @ MEM, vs. MIN, vs. SAS",SAS,101.0,109.5,110.3,-0.8," vs. GSW, vs. GSW, @ ATL, @ CHA",110 - 122
392,18-19,561,8,8,14/02/2021 21:00,Little Caesars Arena,Detroit Pistons,New Orleans Pelicans,DET,98.7,107.0,111.9,-4.9," vs. BKN, vs. IND, @ BOS, vs. NOP",NOP,99.4,111.6,112.6,-1.0," vs. HOU, @ CHI, @ DAL, @ DET",123 - 112
393,18-19,411,8,8,14/02/2021 21:30,American Airlines Center,Dallas Mavericks,Portland Trail Blazers,DAL,99.8,110.5,113.0,-2.5," vs. MIN, vs. ATL, vs. NOP, vs. POR",POR,100.3,114.0,115.4,-1.4," vs. ORL, vs. PHI, vs. CLE, @ DAL",118 - 121
394,18-19,415,8,8,14/02/2021 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Milwaukee Bucks,OKC,101.8,104.9,111.5,-6.6," @ LAL, @ LAL, @ DEN, vs. MIL",MIL,102.1,118.9,108.9,+10.0," @ DEN, @ PHX, @ UTA, @ OKC",114 - 109
395,18-19,417,8,8,14/02/2021 23:00,Phoenix Suns Arena,Phoenix Suns,Orlando Magic,PHX,97.6,110.0,107.5,+2.5," vs. CLE, vs. MIL, vs. PHI, vs. ORL",ORL,99.2,105.3,112.7,-7.4," @ POR, @ GSW, @ SAC, @ PHX",109 - 90
396,18-19,416,8,8,15/02/2021 00:00,Ball Arena,Denver Nuggets,Los Angeles Lakers,DEN,98.1,115.0,111.6,+3.4," vs. MIL, vs. CLE, vs. OKC, vs. LAL",LAL,99.0,113.0,104.8,+8.2," vs. OKC, vs. OKC, vs. MEM, @ DEN",122 - 105
397,18-19,418,8,8,15/02/2021 00:00,Golden 1 Center,Sacramento Kings,Memphis Grizzlies,SAC,100.8,112.3,116.8,-4.5," vs. PHI, vs. ORL, vs. MEM",MEM,100.3,108.8,108.8,-0.1," vs. TOR, vs. CHA, @ LAL, @ SAC",110 - 124
398,18-19,419,8,8,15/02/2021 00:00,STAPLES Center,LA Clippers,Cleveland Cavaliers,LAC,98.0,117.0,110.1,+6.9," @ MIN, @ CHI, vs. CLE",CLE,98.2,103.8,110.0,-6.2," @ PHX, @ DEN, @ POR, @ LAC",128 - 111
399,18-19,420,8,8,15/02/2021 21:00,Bankers Life Fieldhouse,Indiana Pacers,Chicago Bulls,IND,100.3,111.7,110.6,+1.1," @ BKN, @ DET, @ ATL",CHI,102.9,111.1,112.6,-1.5," vs. WAS, vs. NOP, vs. LAC",112 - 120
400,18-19,421,8,8,15/02/2021 21:00,Capital One Arena,Washington Wizards,Houston Rockets,WAS,104.2,109.6,116.2,-6.5," @ CHI, vs. TOR, vs. NYK, vs. BOS",HOU,102.0,108.5,106.2,+2.4," @ CHA, @ NOP, vs. MIA, @ NYK",131 - 119
401,18-19,422,8,8,15/02/2021 21:30,Madison Square Garden,New York Knicks,Atlanta Hawks,NYK,96.1,107.0,108.1,-1.1," @ MIA, @ WAS, vs. HOU",ATL,100.3,111.1,110.0,+1.1," @ DAL, vs. SAS, vs. IND",123 - 112
402,18-19,423,8,8,15/02/2021 23:00,Vivint Arena,Utah Jazz,Philadelphia 76ers,UTA,98.9,115.4,107.0,+8.4," vs. BOS, vs. MIL, vs. MIA",PHI,102.0,111.4,107.4,+4.1," @ SAC, @ POR, @ PHX",134 - 123
403,18-19,424,8,8,16/02/2021 00:00,Chase Center,Golden State Warriors,Cleveland Cavaliers,GSW,103.8,110.3,110.1,+0.2," @ SAS, @ SAS, vs. ORL, vs. BKN",CLE,98.2,103.8,110.0,-6.2," @ PHX, @ DEN, @ POR, @ LAC",129 - 98
404,18-19,425,8,8,16/02/2021 00:00,STAPLES Center,LA Clippers,Miami Heat,LAC,98.0,117.0,110.1,+6.9," @ MIN, @ CHI, vs. CLE",MIA,99.5,106.8,110.4,-3.6," vs. NYK, @ HOU, @ UTA",125 - 118
405,18-19,426,8,8,16/02/2021 00:00,Golden 1 Center,Sacramento Kings,Brooklyn Nets,SAC,100.8,112.3,116.8,-4.5," vs. PHI, vs. ORL, vs. MEM",BKN,102.4,116.7,113.7,+3.0," @ DET, vs. IND, @ GSW",125 - 136
406,18-19,427,9,9,16/02/2021 21:00,TD Garden,Boston Celtics,Denver Nuggets,BOS,99.3,111.0,110.0,+1.0," vs. DEN, vs. ATL, vs. ATL, @ NOP",DEN,98.1,115.5,110.9,+4.6," @ BOS, @ WAS, @ CHA, @ ATL",112 - 99
407,18-19,429,9,9,16/02/2021 22:00,FedExForum,Memphis Grizzlies,New Orleans Pelicans,MEM,100.1,110.7,110.4,+0.3," vs. NOP, OKC, vs. DET, vs. PHX",NOP,99.0,113.7,115.0,-1.3," @ MEM, vs. POR, vs. PHX, vs. BOS",113 - 144
408,18-19,430,9,9,16/02/2021 22:00,Fiserv Forum,Milwaukee Bucks,Toronto Raptors,MIL,101.8,118.8,110.4,+8.3," vs. TOR, vs. TOR, vs. OKC, vs. SAC",TOR,100.4,113.4,111.7,+1.8," @ MIL, @ MIL, @ MIN, vs. PHI",113 - 124
409,18-19,431,9,9,16/02/2021 22:00,Target Center,Minnesota Timberwolves,Los Angeles Lakers,MIN,101.9,106.0,112.9,-6.9," vs. LAL, vs. IND, vs. TOR, @ NYK",LAL,99.2,112.1,105.1,+7.0," @ MIN, vs. BKN, vs. MIA",104 - 112
410,18-19,432,9,9,16/02/2021 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Portland Trail Blazers,OKC,101.4,104.7,110.5,-5.6," vs. POR, @ MEM, @ MIL, @ CLE",POR,99.8,115.2,115.0,+0.2," @ OKC, @ NOP, vs. WAS",104 - 115
411,18-19,433,9,9,17/02/2021 00:30,Phoenix Suns Arena,Phoenix Suns,Brooklyn Nets,PHX,97.4,111.8,108.4,+3.4," vs. BKN, @ NOP, @ MEM",BKN,102.0,116.8,113.5,+3.3," @ SAC, @ PHX, @ LAL, @ LAC",124 - 128
412,18-19,436,9,9,17/02/2021 21:00,Amway Center,Orlando Magic,New York Knicks,ORL,99.2,105.3,112.3,-6.9," vs. NYK, vs. GSW, vs. DET",NYK,96.3,107.5,107.2,+0.3," vs. ATL, @ ORL, vs. SAS, vs. MIN",107 - 89
413,18-19,438,9,9,17/02/2021 21:30,TD Garden,Boston Celtics,Atlanta Hawks,BOS,99.3,111.0,110.0,+1.0," vs. DEN, vs. ATL, vs. ATL, @ NOP",ATL,100.4,111.3,111.3,-0.0," @ NYK, @ BOS, @ BOS, vs. DEN",114 - 122
414,18-19,439,9,9,17/02/2021 21:30,Wells Fargo Center,Philadelphia 76ers,Houston Rockets,PHI,101.7,111.9,108.5,+3.3," @ UTA, vs. HOU, vs. CHI, @ TOR",HOU,101.3,107.2,108.2,-1.0," @ WAS, @ PHI, vs. DAL, vs. IND",118 - 113
415,18-19,437,9,9,17/02/2021 22:00,Capital One Arena,Washington Wizards,Denver Nuggets,WAS,104.2,108.0,114.2,-6.2," vs. HOU, vs. DEN, @ POR",DEN,98.1,115.5,110.9,+4.6," @ BOS, @ WAS, @ CHA, @ ATL",130 - 128
416,18-19,440,9,9,17/02/2021 22:00,Target Center,Minnesota Timberwolves,Indiana Pacers,MIN,101.9,106.0,112.9,-6.9," vs. LAL, vs. IND, vs. TOR, @ NYK",IND,99.8,112.0,110.5,+1.5," vs. CHI, @ MIN, @ HOU",128 - 134
417,18-19,563,9,9,17/02/2021 22:00,United Center,Chicago Bulls,Detroit Pistons,CHI,102.4,111.3,113.1,-1.8," @ IND, @ CHA, @ PHI, vs. SAC",DET,98.1,108.7,112.4,-3.7," vs. SAS, @ DAL, @ MEM, @ ORL",105 - 102
418,18-19,441,9,9,17/02/2021 23:00,Smoothie King Center,New Orleans Pelicans,Portland Trail Blazers,NOP,99.0,113.7,115.0,-1.3," @ MEM, vs. POR, vs. PHX, vs. BOS",POR,99.8,115.2,115.0,+0.2," @ OKC, @ NOP, vs. WAS",124 - 126
419,18-19,562,9,9,17/02/2021 23:00,FedExForum,Memphis Grizzlies,Oklahoma City Thunder,MEM,100.1,110.7,110.4,+0.3," vs. NOP, OKC, vs. DET, vs. PHX",OKC,101.4,104.7,110.5,-5.6," vs. POR, @ MEM, @ MIL, @ CLE",122 - 113
420,18-19,443,9,9,18/02/2021 00:00,Chase Center,Golden State Warriors,Miami Heat,GSW,103.6,109.9,109.6,+0.4," vs. CLE, vs. MIA, @ ORL, @ CHA",MIA,99.3,106.0,109.5,-3.4," @ LAC, @ GSW, @ SAC, @ LAL",120 - 112
421,18-19,444,9,9,18/02/2021 00:00,STAPLES Center,LA Clippers,Utah Jazz,LAC,98.2,117.9,110.1,+7.8," vs. MIA, vs. UTA, vs. UTA, vs. BKN",UTA,99.0,116.0,107.0,+9.1," vs. PHI, @ LAC, @ LAC",96 - 114
422,18-19,445,9,9,18/02/2021 21:30,Fiserv Forum,Milwaukee Bucks,Toronto Raptors,MIL,101.8,118.8,110.4,+8.3," vs. TOR, vs. TOR, vs. OKC, vs. SAC",TOR,100.4,113.4,111.7,+1.8," @ MIL, @ MIL, @ MIN, vs. PHI",96 - 110
423,18-19,446,9,9,19/02/2021 00:00,STAPLES Center,Los Angeles Lakers,Brooklyn Nets,LAL,99.2,112.1,105.1,+7.0," @ MIN, vs. BKN, vs. MIA",BKN,102.0,116.8,113.5,+3.3," @ SAC, @ PHX, @ LAL, @ LAC",98 - 109
424,18-19,447,9,9,19/02/2021 00:00,Golden 1 Center,Sacramento Kings,Miami Heat,SAC,101.0,111.9,117.1,-5.2," vs. BKN, vs. MIA, @ CHI, @ MIL",MIA,99.3,106.0,109.5,-3.4," @ LAC, @ GSW, @ SAC, @ LAL",110 - 118
425,18-19,449,9,9,19/02/2021 21:00,Amway Center,Orlando Magic,Golden State Warriors,ORL,99.2,105.3,112.3,-6.9," vs. NYK, vs. GSW, vs. DET",GSW,103.6,109.9,109.6,+0.4," vs. CLE, vs. MIA, @ ORL, @ CHA",124 - 120
426,18-19,564,9,9,19/02/2021 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Denver Nuggets,CLE,98.4,104.3,112.5,-8.3," @ GSW, vs. SAS, vs. OKC",DEN,98.1,115.5,110.9,+4.6," @ BOS, @ WAS, @ CHA, @ ATL",103 - 120
427,18-19,450,9,9,19/02/2021 21:30,Wells Fargo Center,Philadelphia 76ers,Chicago Bulls,PHI,101.7,111.9,108.5,+3.3," @ UTA, vs. HOU, vs. CHI, @ TOR",CHI,102.4,111.3,113.1,-1.8," @ IND, @ CHA, @ PHI, vs. SAC",112 - 105
428,18-19,451,9,9,19/02/2021 21:30,TD Garden,Boston Celtics,Atlanta Hawks,BOS,99.3,111.0,110.0,+1.0," vs. DEN, vs. ATL, vs. ATL, @ NOP",ATL,100.4,111.3,111.3,-0.0," @ NYK, @ BOS, @ BOS, vs. DEN",121 - 109
429,18-19,452,9,9,19/02/2021 22:00,FedExForum,Memphis Grizzlies,Detroit Pistons,MEM,100.1,110.7,110.4,+0.3," vs. NOP, OKC, vs. DET, vs. PHX",DET,98.1,108.7,112.4,-3.7," vs. SAS, @ DAL, @ MEM, @ ORL",109 - 95
430,18-19,453,9,9,19/02/2021 22:00,Fiserv Forum,Milwaukee Bucks,Oklahoma City Thunder,MIL,101.8,118.8,110.4,+8.3," vs. TOR, vs. TOR, vs. OKC, vs. SAC",OKC,101.4,104.7,110.5,-5.6," vs. POR, @ MEM, @ MIL, @ CLE",98 - 85
431,18-19,455,9,9,19/02/2021 22:00,Smoothie King Center,New Orleans Pelicans,Phoenix Suns,NOP,99.0,113.7,115.0,-1.3," @ MEM, vs. POR, vs. PHX, vs. BOS",PHX,97.4,111.8,108.4,+3.4," vs. BKN, @ NOP, @ MEM",114 - 132
432,18-19,454,9,9,19/02/2021 23:00,Target Center,Minnesota Timberwolves,Toronto Raptors,MIN,101.9,106.0,112.9,-6.9," vs. LAL, vs. IND, vs. TOR, @ NYK",TOR,100.4,113.4,111.7,+1.8," @ MIL, @ MIL, @ MIN, vs. PHI",81 - 86
433,18-19,457,9,9,20/02/2021 00:00,STAPLES Center,LA Clippers,Utah Jazz,LAC,98.2,117.9,110.1,+7.8," vs. MIA, vs. UTA, vs. UTA, vs. BKN",UTA,99.0,116.0,107.0,+9.1," vs. PHI, @ LAC, @ LAC",116 - 112
434,18-19,459,9,9,20/02/2021 22:00,Spectrum Center,Charlotte Hornets,Golden State Warriors,CHA,110.2,110.7,111.1,-0.5," vs. CHI, vs. DEN, vs. GSW",GSW,103.6,109.9,109.6,+0.4," vs. CLE, vs. MIA, @ ORL, @ CHA",102 - 100
435,18-19,463,9,9,20/02/2021 22:30,STAPLES Center,Los Angeles Lakers,Miami Heat,LAL,99.2,112.1,105.1,+7.0," @ MIN, vs. BKN, vs. MIA",MIA,99.3,106.0,109.5,-3.4," @ LAC, @ GSW, @ SAC, @ LAL",94 - 96
436,18-19,460,9,9,20/02/2021 23:00,United Center,Chicago Bulls,Sacramento Kings,CHI,102.4,111.3,113.1,-1.8," @ IND, @ CHA, @ PHI, vs. SAC",SAC,101.0,111.9,117.1,-5.2," vs. BKN, vs. MIA, @ CHI, @ MIL",122 - 114
437,18-19,462,9,9,20/02/2021 23:00,FedExForum,Memphis Grizzlies,Phoenix Suns,MEM,100.1,110.7,110.4,+0.3," vs. NOP, OKC, vs. DET, vs. PHX",PHX,97.4,111.8,108.4,+3.4," vs. BKN, @ NOP, @ MEM",97 - 128
438,18-19,464,9,9,21/02/2021 00:00,Moda Center,Portland Trail Blazers,Washington Wizards,POR,99.8,115.2,115.0,+0.2," @ OKC, @ NOP, vs. WAS",WAS,104.2,108.0,114.2,-6.2," vs. HOU, vs. DEN, @ POR",111 - 118
439,18-19,465,9,9,21/02/2021 17:30,Smoothie King Center,New Orleans Pelicans,Boston Celtics,NOP,99.0,113.7,115.0,-1.3," @ MEM, vs. POR, vs. PHX, vs. BOS",BOS,99.3,111.0,110.0,+1.0," vs. DEN, vs. ATL, vs. ATL, @ NOP",120 - 115
440,18-19,466,9,9,21/02/2021 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Oklahoma City Thunder,CLE,98.4,104.3,112.5,-8.3," @ GSW, vs. SAS, vs. OKC",OKC,101.4,104.7,110.5,-5.6," vs. POR, @ MEM, @ MIL, @ CLE",101 - 117
441,18-19,467,9,9,21/02/2021 21:00,Amway Center,Orlando Magic,Detroit Pistons,ORL,99.2,105.3,112.3,-6.9," vs. NYK, vs. GSW, vs. DET",DET,98.1,108.7,112.4,-3.7," vs. SAS, @ DAL, @ MEM, @ ORL",105 - 96
442,18-19,468,9,9,21/02/2021 21:00,Amalie Arena,Toronto Raptors,Philadelphia 76ers,TOR,100.4,113.4,111.7,+1.8," @ MIL, @ MIL, @ MIN, vs. PHI",PHI,101.7,111.9,108.5,+3.3," @ UTA, vs. HOU, vs. CHI, @ TOR",110 - 103
443,18-19,469,9,9,21/02/2021 21:00,Madison Square Garden,New York Knicks,Minnesota Timberwolves,NYK,96.3,107.5,107.2,+0.3," vs. ATL, @ ORL, vs. SAS, vs. MIN",MIN,101.9,106.0,112.9,-6.9," vs. LAL, vs. IND, vs. TOR, @ NYK",103 - 99
444,18-19,470,9,9,21/02/2021 21:30,State Farm Arena,Atlanta Hawks,Denver Nuggets,ATL,100.4,111.3,111.3,-0.0," @ NYK, @ BOS, @ BOS, vs. DEN",DEN,98.1,115.5,110.9,+4.6," @ BOS, @ WAS, @ CHA, @ ATL",123 - 115
445,18-19,472,9,9,21/02/2021 22:00,STAPLES Center,LA Clippers,Brooklyn Nets,LAC,98.2,117.9,110.1,+7.8," vs. MIA, vs. UTA, vs. UTA, vs. BKN",BKN,102.0,116.8,113.5,+3.3," @ SAC, @ PHX, @ LAL, @ LAC",108 - 112
446,18-19,471,9,9,21/02/2021 23:00,Fiserv Forum,Milwaukee Bucks,Sacramento Kings,MIL,101.8,118.8,110.4,+8.3," vs. TOR, vs. TOR, vs. OKC, vs. SAC",SAC,101.0,111.9,117.1,-5.2," vs. BKN, vs. MIA, @ CHI, @ MIL",128 - 115
447,18-19,474,9,9,22/02/2021 22:00,Toyota Center,Houston Rockets,Chicago Bulls,HOU,101.3,107.2,108.2,-1.0," @ WAS, @ PHI, vs. DAL, vs. IND",CHI,102.4,111.3,113.1,-1.8," @ IND, @ CHA, @ PHI, vs. SAC",100 - 120
448,18-19,476,9,9,22/02/2021 22:30,American Airlines Center,Dallas Mavericks,Memphis Grizzlies,DAL,99.6,112.9,114.6,-1.6," vs. DET, @ HOU",MEM,100.1,110.7,110.4,+0.3," vs. NOP, OKC, vs. DET, vs. PHX",102 - 92
449,18-19,475,9,9,22/02/2021 23:00,Chesapeake Energy Arena,Oklahoma City Thunder,Miami Heat,OKC,101.4,104.7,110.5,-5.6," vs. POR, @ MEM, @ MIL, @ CLE",MIA,99.3,106.0,109.5,-3.4," @ LAC, @ GSW, @ SAC, @ LAL",94 - 108
450,18-19,477,9,9,22/02/2021 23:00,Phoenix Suns Arena,Phoenix Suns,Portland Trail Blazers,PHX,97.4,111.8,108.4,+3.4," vs. BKN, @ NOP, @ MEM",POR,99.8,115.2,115.0,+0.2," @ OKC, @ NOP, vs. WAS",132 - 100
451,18-19,478,9,9,22/02/2021 23:00,Vivint Arena,Utah Jazz,Charlotte Hornets,UTA,99.0,116.0,107.0,+9.1," vs. PHI, @ LAC, @ LAC",CHA,110.2,110.7,111.1,-0.5," vs. CHI, vs. DEN, vs. GSW",132 - 110
452,18-19,479,9,9,23/02/2021 00:00,STAPLES Center,Los Angeles Lakers,Washington Wizards,LAL,99.2,112.1,105.1,+7.0," @ MIN, vs. BKN, vs. MIA",WAS,104.2,108.0,114.2,-6.2," vs. HOU, vs. DEN, @ POR",124 - 127
453,18-19,480,10,10,23/02/2021 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Atlanta Hawks,CLE,98.5,104.0,113.6,-9.6," vs. ATL, vs. HOU, @ PHI",ATL,100.1,112.2,112.4,-0.2," @ CLE, vs. BOS, @ OKC, @ MIA",112 - 111
454,18-19,481,10,10,23/02/2021 21:00,Amway Center,Orlando Magic,Detroit Pistons,ORL,99.5,105.8,111.0,-5.3," vs. DET, @ BKN, vs. UTA",DET,98.2,107.6,111.9,-4.3," @ ORL, @ NOP, vs. SAC, vs. NYK",93 - 105
455,18-19,482,10,10,23/02/2021 21:30,Barclays Center,Brooklyn Nets,Sacramento Kings,BKN,101.3,117.8,114.0,+3.7," vs. SAC, vs. ORL, vs. DAL",SAC,101.0,112.3,118.0,-5.8," @ BKN, @ NYK, @ DET, vs. CHA",127 - 118
456,18-19,483,10,10,23/02/2021 21:30,Madison Square Garden,New York Knicks,Golden State Warriors,NYK,96.3,107.6,107.5,+0.1," vs. GSW, vs. SAC, vs. IND, @ DET",GSW,103.3,110.3,108.9,+1.4," @ NYK, @ IND, vs. CHA, @ LAL",106 - 114
457,18-19,484,10,10,23/02/2021 21:30,Amalie Arena,Toronto Raptors,Philadelphia 76ers,TOR,100.0,113.0,110.3,+2.7," vs. PHI, @ MIA, vs. HOU, vs. CHI",PHI,101.6,112.0,109.3,+2.7," @ TOR, vs. DAL, vs. CLE",102 - 109
458,18-19,485,10,10,23/02/2021 21:30,American Airlines Center,Dallas Mavericks,Boston Celtics,DAL,99.6,112.9,114.6,-1.6," vs. MEM, vs. BOS, @ PHI, @ BKN",BOS,99.2,111.4,110.1,+1.2," @ DAL, @ ATL, vs. IND, vs. WAS",110 - 107
459,18-19,486,10,10,23/02/2021 22:00,Fiserv Forum,Milwaukee Bucks,Minnesota Timberwolves,MIL,101.8,117.3,110.0,+7.3," vs. MIN, vs. NOP, vs. LAC",MIN,101.2,105.7,112.4,-6.7," @ MIL, @ CHI, @ WAS, vs. PHX",139 - 112
460,18-19,487,10,10,24/02/2021 00:00,Ball Arena,Denver Nuggets,Portland Trail Blazers,DEN,98.2,115.7,111.9,+3.8," vs. POR, vs. WAS, @ OKC",POR,99.8,115.5,115.1,+0.4," @ PHX, @ DEN, @ LAL",111 - 106
461,18-19,488,10,10,24/02/2021 00:00,STAPLES Center,LA Clippers,Washington Wizards,LAC,98.3,117.2,110.7,+6.5," vs. WAS, @ MEM, @ MEM, @ MIL",WAS,104.4,109.3,114.0,-4.7," @ LAL, @ LAC, @ DEN, vs. MIN, @ BOS",135 - 116
462,18-19,489,10,10,24/02/2021 21:30,Bankers Life Fieldhouse,Indiana Pacers,Golden State Warriors,IND,100.1,111.6,110.4,+1.3," vs. GSW, @ BOS, @ NYK",GSW,103.3,110.3,108.9,+1.4," @ NYK, @ IND, vs. CHA, @ LAL",107 - 111
463,18-19,490,10,10,24/02/2021 21:30,State Farm Arena,Atlanta Hawks,Boston Celtics,ATL,100.1,112.2,112.4,-0.2," @ CLE, vs. BOS, @ OKC, @ MIA",BOS,99.2,111.4,110.1,+1.2," @ DAL, @ ATL, vs. IND, vs. WAS",127 - 112
464,18-19,491,10,10,24/02/2021 21:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Houston Rockets,CLE,98.5,104.0,113.6,-9.6," vs. ATL, vs. HOU, @ PHI",HOU,102.0,107.1,108.5,-1.5," vs. CHI, @ CLE, @ TOR, vs. MEM",112 - 96
465,18-19,492,10,10,24/02/2021 22:00,AmericanAirlines Arena,Miami Heat,Toronto Raptors,MIA,99.2,106.6,109.7,-3.1," @ OKC, vs. TOR, vs. UTA, vs. ATL",TOR,100.0,113.0,110.3,+2.7," vs. PHI, @ MIA, vs. HOU, vs. CHI",116 - 108
466,18-19,493,10,10,24/02/2021 22:00,United Center,Chicago Bulls,Minnesota Timberwolves,CHI,102.1,111.1,112.3,-1.2," @ HOU, vs. MIN, vs. PHX, @ TOR",MIN,101.2,105.7,112.4,-6.7," @ MIL, @ CHI, @ WAS, vs. PHX",133 - 126
467,18-19,494,10,10,24/02/2021 22:00,Smoothie King Center,New Orleans Pelicans,Detroit Pistons,NOP,99.1,115.0,115.5,-0.6," vs. DET, @ MIL, @ SAS",DET,98.2,107.6,111.9,-4.3," @ ORL, @ NOP, vs. SAC, vs. NYK",128 - 118
468,18-19,495,10,10,24/02/2021 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,San Antonio Spurs,OKC,101.1,104.8,110.5,-5.6," vs. MIA, vs. SAS, vs. ATL, vs. DEN",SAS,101.2,109.4,109.7,-0.3," @ OKC, vs. NOP",102 - 99
469,18-19,496,10,10,24/02/2021 23:00,Phoenix Suns Arena,Phoenix Suns,Charlotte Hornets,PHX,97.5,113.8,109.0,+4.8," vs. POR, vs. CHA, @ CHI, @ MIN",CHA,100.1,110.4,110.9,-0.4," @ UTA, @ PHX, @ GSW, @ SAC",121 - 124
470,18-19,497,10,10,25/02/2021 00:00,Vivint Arena,Utah Jazz,Los Angeles Lakers,UTA,99.2,116.3,107.3,+9.0," vs. CHA, vs. LAL, @ MIA, @ ORL",LAL,98.9,111.6,105.3,+6.2," vs. WAS, @ UTA, vs. POR, vs. GSW",114 - 89
